Id,Predictions
139,5160.92431640625
140,5176.177734375
141,6809.0263671875
142,3906.0859375
143,7266.67236328125
144,5064.4072265625
145,8965.57421875
146,6955.70361328125
147,6798.26025390625
148,7082.89990234375
149,5859.27197265625
150,4729.48583984375
151,11345.4794921875
152,7039.2138671875
153,7372.84521484375
154,7844.994140625
155,5381.77734375
156,6198.8671875
157,5607.1650390625
158,6690.169921875
159,10817.83984375
160,5722.77197265625
161,3222.523681640625
162,5487.4931640625
163,7862.15087890625
164,9030.298828125
165,7099.62890625
166,7321.181640625
167,4955.552734375
168,5530.4111328125
169,4136.76806640625
170,5380.16748046875
171,6176.0849609375
172,5978.07763671875
173,7699.0947265625
174,6238.33154296875
175,7395.2958984375
176,8698.2197265625
177,7582.80712890625
178,4837.0107421875
179,9132.71484375
180,10894.552734375
181,6356.26318359375
182,7631.67333984375
183,5561.06201171875
184,6873.33935546875
185,4574.76416015625
186,7206.60400390625
187,5353.7998046875
188,9206.314453125
189,7419.2724609375
190,8880.9580078125
191,8180.9169921875
192,5684.86962890625
193,7933.08203125
194,18874.71875
195,7197.4853515625
196,5935.73876953125
197,2857.00390625
198,6378.564453125
199,10447.8564453125
200,7289.7041015625
201,10527.14453125
202,19611.466796875
203,3318.52734375
204,5146.30712890625
205,8845.921875
206,5512.1943359375
207,10280.986328125
208,7134.58251953125
209,7171.6904296875
210,3297.224365234375
211,7535.51513671875
212,6606.41162109375
213,7385.18505859375
214,7933.17431640625
215,6242.12890625
216,6028.92333984375
217,6796.19287109375
218,5606.84423828125
219,5417.70947265625
220,7879.7412109375
221,5893.548828125
222,6620.9765625
223,7243.376953125
224,6082.64794921875
225,5371.35595703125
226,7039.54248046875
227,6893.013671875
228,8472.310546875
229,7258.59814453125
230,6681.341796875
231,6034.59814453125
232,3740.930419921875
233,6897.20263671875
234,7394.080078125
235,4685.27783203125
236,4573.3955078125
237,9443.001953125
238,7408.4912109375
239,8357.0234375
240,6838.09765625
241,5974.2509765625
242,5254.29931640625
243,7621.0
244,9471.9755859375
245,5620.4677734375
246,7696.2255859375
247,15256.12109375
248,6800.193359375
249,7082.8388671875
250,4720.61376953125
251,4994.96923828125
252,6946.53466796875
253,4158.890625
254,6508.73974609375
255,9596.1728515625
256,5255.1865234375
257,15589.7490234375
258,15044.400390625
259,4988.40966796875
260,7608.67578125
261,4911.00244140625
262,6889.47412109375
263,6171.39501953125
264,10702.17578125
265,7217.54296875
266,8893.923828125
267,5503.73681640625
268,6994.96923828125
269,4387.24951171875
270,8800.587890625
271,7196.82470703125
272,6066.67236328125
273,6165.89404296875
274,4898.7841796875
275,8175.59521484375
276,9573.119140625
277,5338.15966796875
278,9851.47265625
279,6996.06982421875
280,9866.326171875
281,4426.39892578125
282,5591.98583984375
283,5486.3056640625
284,9616.333984375
285,7339.35693359375
286,7676.31201171875
287,6750.22119140625
288,8518.3232421875
289,4303.60302734375
290,7748.169921875
291,6525.36474609375
292,4482.6025390625
293,14940.7138671875
294,17481.36328125
295,7389.57861328125
296,8549.935546875
297,9047.2021484375
298,9851.47265625
299,10231.341796875
300,6049.55322265625
301,7314.935546875
302,6300.2734375
303,8007.16943359375
304,4843.13525390625
305,6174.5419921875
306,5407.01708984375
307,5801.4912109375
308,7638.69482421875
309,4594.0185546875
310,5077.52978515625
311,5370.5009765625
312,4197.47021484375
313,4890.2802734375
314,5394.45849609375
315,6760.64990234375
316,9139.615234375
317,8526.4970703125
318,7603.69873046875
319,5895.41943359375
320,6402.95166015625
321,10894.9208984375
322,8010.53173828125
323,5590.52734375
324,4522.4716796875
325,8786.6455078125
326,5343.81103515625
327,6546.25927734375
328,4119.22900390625
329,5381.84521484375
330,8391.6669921875
331,6497.4873046875
332,5661.2197265625
333,8522.1181640625
334,9332.279296875
335,10610.2578125
336,7339.6865234375
337,9170.26171875
338,3930.794677734375
339,5293.00390625
340,6403.2529296875
341,4578.0830078125
342,8384.390625
343,5407.56298828125
344,5982.7177734375
345,8715.154296875
346,11947.8359375
347,8683.888671875
348,5690.65771484375
349,6111.66162109375
350,7680.86328125
351,7266.72021484375
352,8241.349609375
353,4676.466796875
354,7350.20849609375
355,9450.7685546875
356,5023.76171875
357,6464.54296875
358,7475.63330078125
359,8102.875
360,13743.9150390625
361,6874.11181640625
362,14019.5322265625
363,7135.57421875
364,5691.7373046875
365,4686.51611328125
366,7160.7666015625
367,6340.8525390625
368,4504.93115234375
369,7543.90771484375
370,4406.69970703125
371,4423.154296875
372,6520.17626953125
373,4543.283203125
374,7908.39794921875
375,6229.18896484375
376,7507.40185546875
377,7777.14990234375
378,5415.6259765625
379,9420.7900390625
380,6733.3515625
381,4684.19580078125
382,4601.0947265625
383,6198.18115234375
384,11154.84375
385,6924.84228515625
386,4992.453125
387,7808.4912109375
388,8417.16015625
389,6802.18701171875
390,6507.79931640625
391,8429.2841796875
392,5893.044921875
393,4921.37744140625
394,5753.146484375
395,8663.162109375
396,5876.79052734375
397,7680.86328125
398,6049.83544921875
399,5075.77099609375
400,3810.273681640625
401,5264.85400390625
402,7865.9345703125
403,7392.232421875
404,10355.1630859375
405,11301.8935546875
406,7717.2841796875
407,5389.673828125
408,5522.71875
409,10701.697265625
410,9343.03515625
411,7467.29736328125
412,8108.978515625
413,8289.9609375
414,5252.78173828125
415,4351.32763671875
416,10857.587890625
417,5052.90966796875
418,6976.81201171875
419,6223.96533203125
420,3741.39990234375
421,10789.4794921875
422,5641.27880859375
423,5536.72216796875
424,5343.81103515625
425,6204.33251953125
426,6727.9248046875
427,8112.654296875
428,6295.32470703125
429,5023.814453125
430,5545.58447265625
431,5080.2470703125
432,3807.984619140625
433,7228.53564453125
434,18341.958984375
435,5734.548828125
436,5328.07861328125
437,7030.5927734375
438,4727.42138671875
439,5637.31591796875
440,4474.83642578125
441,5513.5166015625
442,7066.9169921875
443,6827.4697265625
444,4411.0869140625
445,8981.5625
446,5823.9306640625
447,5254.80712890625
448,8126.4267578125
449,6978.07177734375
450,10548.6884765625
451,6048.0283203125
452,9305.01171875
453,4621.7314453125
454,6518.1357421875
455,14864.25390625
456,9254.548828125
457,6552.20556640625
458,4439.39892578125
459,4615.69091796875
460,5689.40966796875
461,5071.57763671875
462,7569.63818359375
463,5189.880859375
464,6012.91845703125
465,6951.41845703125
466,5087.9912109375
467,6447.220703125
468,6665.24072265625
469,8213.931640625
470,6984.62451171875
471,4920.31640625
472,5799.2587890625
473,6771.6611328125
474,9469.9404296875
475,8766.5361328125
476,6809.0263671875
477,4920.63232421875
478,6997.9921875
479,6395.30224609375
480,7512.67626953125
481,7415.0322265625
482,7451.6162109375
483,6535.3740234375
484,6071.44091796875
485,6825.7607421875
486,8275.1484375
487,5327.07958984375
488,6723.14697265625
489,6866.51416015625
490,6221.99658203125
491,8487.1279296875
492,6366.50146484375
493,5323.75927734375
494,11047.8486328125
495,5927.98681640625
496,3664.16796875
497,8279.23046875
498,8782.7548828125
499,10570.6591796875
500,5542.025390625
501,6199.3017578125
502,6328.04833984375
503,7721.90380859375
504,6121.46728515625
505,7168.98681640625
506,3175.044677734375
507,6383.6884765625
508,6320.32861328125
509,5986.78857421875
510,4833.4228515625
511,7393.9970703125
512,8457.3203125
513,5167.34326171875
514,8998.4189453125
515,6627.2177734375
516,8875.919921875
517,4711.1689453125
518,6556.923828125
519,5809.99169921875
520,6673.88134765625
521,7982.59130859375
522,5153.12353515625
523,6678.3447265625
524,8288.2021484375
525,7128.3056640625
526,4892.732421875
527,3604.211669921875
528,6803.38623046875
529,7878.025390625
530,8170.10498046875
531,7301.833984375
532,6400.25146484375
533,8356.9287109375
534,7386.04345703125
535,6832.4833984375
536,7883.56982421875
537,5578.3564453125
538,8254.8662109375
539,10257.1376953125
540,8262.2001953125
541,4422.9814453125
542,5889.24951171875
543,4910.56103515625
544,0.0
545,8043.47509765625
546,5889.3759765625
547,8467.9140625
548,4913.9326171875
549,7349.078125
550,6694.65380859375
551,11443.0791015625
552,4129.3447265625
553,5918.3095703125
554,5725.46142578125
555,7743.81982421875
556,5710.40576171875
557,7206.47412109375
558,7250.5634765625
559,10257.5126953125
560,6230.77783203125
561,6883.126953125
562,6193.55078125
563,5206.46435546875
564,5424.3857421875
565,10255.5244140625
566,9402.2255859375
567,7680.86328125
568,14187.376953125
569,6370.45751953125
570,5545.4345703125
571,6373.7099609375
572,8275.8916015625
573,9097.5537109375
574,7120.96875
575,7555.677734375
576,7886.52392578125
577,7158.20849609375
578,5913.03076171875
579,5926.73193359375
580,5853.7685546875
581,4939.00537109375
582,4871.93798828125
583,5837.1611328125
584,8702.8154296875
585,16236.4462890625
586,6530.2587890625
587,5491.0078125
588,7029.0673828125
589,3615.73828125
590,7402.912109375
591,7060.20751953125
592,7940.2109375
593,6359.73291015625
594,6663.81201171875
595,12982.17578125
596,9688.5966796875
597,7210.05224609375
598,6837.9951171875
599,4108.10107421875
600,6645.12255859375
601,6074.91259765625
602,8603.939453125
603,5035.74609375
604,3309.44580078125
605,6085.12353515625
606,5190.2548828125
607,8103.16748046875
608,5948.720703125
609,4015.0947265625
610,7522.1875
611,7345.7568359375
612,7845.77587890625
613,5058.9599609375
614,4721.9599609375
615,7539.13916015625
616,3882.031005859375
617,9989.7841796875
618,5938.78857421875
619,7264.83984375
620,7138.37353515625
621,6245.75
622,4742.8662109375
623,7093.05859375
624,6291.869140625
625,9702.7578125
626,9691.6318359375
627,6193.4892578125
628,4642.56494140625
629,5956.35546875
630,9055.4560546875
631,5743.111328125
632,6099.673828125
633,6799.8349609375
634,11642.72265625
635,7774.31787109375
636,6265.2646484375
637,6942.29736328125
638,4464.82763671875
639,8959.58984375
640,7267.61962890625
641,13050.6826171875
642,6560.69091796875
643,5646.29833984375
644,5364.39453125
645,4121.53369140625
646,7605.7099609375
647,17296.310546875
648,4669.61572265625
649,4888.89404296875
650,9310.8984375
651,7059.62158203125
652,6646.80810546875
653,8203.734375
654,5900.3125
655,5362.32275390625
656,4930.96337890625
657,9149.28515625
658,5796.55224609375
659,7119.25048828125
660,6798.19873046875
661,4776.00439453125
662,7078.400390625
663,5711.49267578125
664,3309.736083984375
665,8598.1103515625
666,7339.6865234375
667,4731.43603515625
668,7440.216796875
669,6484.576171875
670,7258.59814453125
671,9316.15625
672,6399.2626953125
673,8745.533203125
674,5024.4501953125
675,5358.751953125
676,7680.86328125
677,0.0
678,7682.24609375
679,4838.3642578125
680,7083.451171875
681,5255.919921875
682,5767.72802734375
683,5460.22021484375
684,6787.60009765625
685,7003.91650390625
686,7266.87939453125
687,5985.650390625
688,7822.40673828125
689,7504.9677734375
690,8871.9775390625
691,9309.6982421875
692,7574.9306640625
693,3133.946533203125
694,5783.78515625
695,7711.66796875
696,5246.33984375
697,11067.2880859375
698,6281.97509765625
699,9652.7705078125
700,11225.5751953125
701,6848.65966796875
702,5003.29248046875
703,10641.166015625
704,10067.3583984375
705,5970.84521484375
706,8927.556640625
707,9176.279296875
708,6023.64892578125
709,6022.67431640625
710,6737.32275390625
711,5761.19580078125
712,5641.9619140625
713,7219.494140625
714,4982.88037109375
715,6193.86669921875
716,7166.49853515625
717,6785.0048828125
718,7399.29296875
719,6252.44140625
720,7822.3603515625
721,3859.427978515625
722,7778.3515625
723,7041.58349609375
724,7501.70068359375
725,7255.78662109375
726,7000.33642578125
727,9309.1103515625
728,6330.04833984375
729,5118.79443359375
730,6127.8232421875
731,7023.015625
732,7912.388671875
733,5137.17578125
734,4593.99462890625
735,8439.5810546875
736,6169.509765625
737,6221.67333984375
738,7331.58203125
739,6921.4306640625
740,7348.41943359375
741,4450.24755859375
742,4636.126953125
743,6768.291015625
744,6751.3251953125
745,6506.87939453125
746,9680.3427734375
747,9565.6328125
748,4977.12646484375
749,9021.4140625
750,3353.037109375
751,3984.37744140625
752,5730.68798828125
753,10966.666015625
754,7918.943359375
755,7468.5712890625
756,5331.07177734375
757,7284.751953125
758,11350.1787109375
759,5979.48095703125
760,8053.5908203125
761,6909.3779296875
762,5060.29248046875
763,5494.5419921875
764,6049.4453125
765,6270.12158203125
766,4814.849609375
767,5445.00390625
768,4485.0771484375
769,7467.4677734375
770,8029.849609375
771,5164.30419921875
772,6478.74560546875
773,6863.9091796875
774,5687.15185546875
775,5164.0498046875
776,8555.427734375
777,8279.8662109375
778,5872.07470703125
779,4434.7646484375
780,12910.3291015625
781,6031.42236328125
782,5330.50439453125
783,9143.3818359375
784,9540.0234375
785,7644.2568359375
786,6372.650390625
787,7515.3837890625
788,9571.6728515625
789,13607.11328125
790,5364.0869140625
791,5262.78271484375
792,4664.681640625
793,7981.69580078125
794,6565.76953125
795,8050.6162109375
796,8867.748046875
797,6153.25634765625
798,4511.2177734375
799,6777.68310546875
800,7392.232421875
801,5202.5107421875
802,6431.39892578125
803,4580.15478515625
804,7416.8271484375
805,7846.453125
806,7105.04052734375
807,9097.029296875
808,6124.62548828125
809,3336.362548828125
810,6565.478515625
811,7444.48974609375
812,8133.734375
813,7131.3271484375
814,7311.41015625
815,6785.9404296875
816,4979.08544921875
817,9841.005859375
818,4587.2509765625
819,10582.5732421875
820,6154.673828125
821,4362.62548828125
822,7041.9814453125
823,6180.9052734375
824,6860.083984375
825,6753.05615234375
826,3341.321044921875
827,4916.60009765625
828,6558.45947265625
829,9215.533203125
830,9642.6396484375
831,4703.6875
832,6785.501953125
833,9549.2822265625
834,6427.7646484375
835,5222.95458984375
836,9863.59375
837,8341.9873046875
838,11320.0556640625
839,4692.0166015625
840,5358.76416015625
841,0.0
842,8113.1318359375
843,5846.80419921875
844,9916.2294921875
845,6768.2099609375
846,4685.91064453125
847,6084.9033203125
848,4430.76416015625
849,4878.5166015625
850,6504.2705078125
851,5110.662109375
852,5903.22119140625
853,11088.3681640625
854,6994.96923828125
855,18851.587890625
856,5749.23486328125
857,5100.48486328125
858,7807.326171875
859,7690.5830078125
860,6144.42041015625
861,6549.876953125
862,5895.4951171875
863,8006.4375
864,7723.40087890625
865,5286.236328125
866,5917.2021484375
867,6798.39599609375
868,7919.60205078125
869,6733.923828125
870,7488.92333984375
871,5914.13671875
872,4976.71044921875
873,5931.51904296875
874,9603.4912109375
875,11568.3291015625
876,10150.166015625
877,7286.181640625
878,5967.068359375
879,6282.22412109375
880,4552.47412109375
881,8946.26953125
882,9490.599609375
883,9242.18359375
884,6437.9384765625
885,5225.22802734375
886,5532.26806640625
887,5198.2841796875
888,10463.91796875
889,7463.86328125
890,5700.9365234375
891,5756.56689453125
892,7520.78466796875
893,4679.1162109375
894,7248.88916015625
895,4773.0966796875
896,6733.13720703125
897,8074.56396484375
898,7461.8154296875
899,6885.0107421875
900,6228.2509765625
901,4521.533203125
902,6793.7177734375
903,6819.798828125
904,6695.03662109375
905,6351.09912109375
906,8723.9248046875
907,6828.4150390625
908,9528.3984375
909,6901.3017578125
910,9489.9208984375
911,5149.40283203125
912,5352.79248046875
913,6672.30322265625
914,7315.0966796875
915,9157.8212890625
916,7621.115234375
917,5948.39111328125
918,7593.81494140625
919,6723.77294921875
920,9810.5908203125
921,4518.35400390625
922,13531.43359375
923,5010.294921875
924,6332.1357421875
925,8299.177734375
926,6197.4189453125
927,5933.80908203125
928,6724.18115234375
929,7528.9775390625
930,5131.04345703125
931,5077.57861328125
932,7881.28173828125
933,6986.11669921875
934,7429.17529296875
935,4062.97314453125
936,7550.46484375
937,10643.853515625
938,6830.2978515625
939,7690.5830078125
940,6724.61181640625
941,6409.30078125
942,7343.783203125
943,6865.95654296875
944,4494.52587890625
945,7690.29248046875
946,6384.60693359375
947,7383.95068359375
948,7690.5830078125
949,5059.1572265625
950,7396.9228515625
951,5736.31640625
952,6635.22705078125
953,9381.9755859375
954,5237.53759765625
955,5860.7392578125
956,5841.57666015625
957,5954.2421875
958,5687.60888671875
959,8212.888671875
960,6864.599609375
961,7095.9091796875
962,5605.19482421875
963,5130.6376953125
964,6537.50634765625
965,8312.958984375
966,8798.7529296875
967,7715.0703125
968,8256.0830078125
969,5914.89892578125
970,7501.923828125
971,6018.9677734375
972,8228.35546875
973,8772.447265625
974,6610.13818359375
975,9943.0283203125
976,7855.03173828125
977,8172.01513671875
978,6073.5244140625
979,7538.15087890625
980,7801.17578125
981,6488.88427734375
982,4544.9140625
983,6292.2353515625
984,7936.01708984375
985,7881.15234375
986,5551.76123046875
987,8513.5185546875
988,7969.29931640625
989,5917.05419921875
990,6222.19384765625
991,5865.302734375
992,7852.8076171875
993,7368.48193359375
994,7089.48828125
995,5280.33056640625
996,5271.513671875
997,6901.9970703125
998,4091.857666015625
999,7377.63671875
1000,5156.849609375
1001,9069.15625
1002,7059.49267578125
1003,6983.00830078125
1004,7244.56787109375
1005,5983.359375
1006,4750.14697265625
1007,11616.7431640625
1008,7197.31201171875
1009,7543.724609375
1010,8154.14404296875
1011,5481.05859375
1012,6150.55322265625
1013,5678.46630859375
1014,6827.3271484375
1015,11287.2783203125
1016,5744.6513671875
1017,3373.861328125
1018,5587.5458984375
1019,8107.10693359375
1020,9192.9306640625
1021,7266.71435546875
1022,7405.96875
1023,5011.802734375
1024,5663.9775390625
1025,4297.6708984375
1026,5546.2880859375
1027,6192.21630859375
1028,6078.8447265625
1029,7895.45458984375
1030,6337.5576171875
1031,7593.115234375
1032,8798.2255859375
1033,7638.62548828125
1034,4909.28759765625
1035,9394.6689453125
1036,11281.6494140625
1037,6489.66845703125
1038,7935.26904296875
1039,5699.2978515625
1040,6977.9677734375
1041,4588.7080078125
1042,7299.61767578125
1043,5473.2060546875
1044,9333.8974609375
1045,7500.5546875
1046,8976.0380859375
1047,8325.3623046875
1048,5798.0029296875
1049,8160.548828125
1050,18916.33984375
1051,7286.60009765625
1052,5995.6533203125
1053,3012.407470703125
1054,6436.79833984375
1055,10768.8740234375
1056,7410.97314453125
1057,11013.982421875
1058,19631.6953125
1059,3507.093017578125
1060,5241.46240234375
1061,9012.3623046875
1062,5647.861328125
1063,10572.650390625
1064,7217.865234375
1065,7278.8212890625
1066,3417.985595703125
1067,7861.822265625
1068,6704.39794921875
1069,7486.1923828125
1070,8120.08056640625
1071,6243.92724609375
1072,6039.82373046875
1073,6906.333984375
1074,5720.06494140625
1075,5577.79833984375
1076,8054.7080078125
1077,5950.07080078125
1078,6759.00048828125
1079,7415.62158203125
1080,6147.29931640625
1081,5482.70068359375
1082,7164.70458984375
1083,7040.34521484375
1084,8597.1611328125
1085,7335.32958984375
1086,6807.22216796875
1087,6141.52978515625
1088,3884.677490234375
1089,6972.53759765625
1090,7526.13671875
1091,4793.02734375
1092,4704.23974609375
1093,9674.1083984375
1094,7485.44287109375
1095,8510.650390625
1096,6963.37158203125
1097,6077.5
1098,5335.73095703125
1099,7690.5830078125
1100,9670.1376953125
1101,5653.34033203125
1102,7887.439453125
1103,15348.515625
1104,6860.87744140625
1105,7212.82421875
1106,4747.8330078125
1107,4974.427734375
1108,7106.8134765625
1109,4208.49560546875
1110,6639.05517578125
1111,9798.0185546875
1112,5300.0517578125
1113,16081.564453125
1114,15125.3408203125
1115,5105.6328125
1116,7726.98291015625
1117,4995.76611328125
1118,6996.60498046875
1119,6333.2666015625
1120,11042.4833984375
1121,7295.89404296875
1122,9047.4580078125
1123,5586.34228515625
1124,7102.10009765625
1125,4395.416015625
1126,8867.3837890625
1127,7232.81201171875
1128,6143.2177734375
1129,6267.3828125
1130,5018.78955078125
1131,8374.572265625
1132,9739.43359375
1133,5362.95166015625
1134,10113.91015625
1135,7089.04052734375
1136,10076.2080078125
1137,4483.50927734375
1138,5694.1416015625
1139,5612.884765625
1140,9894.4873046875
1141,7370.015625
1142,7784.34375
1143,6894.71728515625
1144,8634.56640625
1145,4303.40283203125
1146,7936.451171875
1147,6595.4287109375
1148,4636.8271484375
1149,15015.6220703125
1150,17522.984375
1151,7490.466796875
1152,8738.837890625
1153,9278.396484375
1154,10113.91015625
1155,10491.6240234375
1156,6098.013671875
1157,7421.56884765625
1158,6345.1376953125
1159,8170.7802734375
1160,4916.53466796875
1161,6251.3876953125
1162,5463.53955078125
1163,5907.27587890625
1164,7853.94970703125
1165,4643.17529296875
1166,5123.22021484375
1167,5426.72900390625
1168,4352.044921875
1169,4952.5615234375
1170,5450.98046875
1171,6944.6669921875
1172,9221.3076171875
1173,8663.63671875
1174,7707.70263671875
1175,5996.1865234375
1176,6416.02392578125
1177,11143.0732421875
1178,8308.79296875
1179,5712.6396484375
1180,4556.79541015625
1181,9032.767578125
1182,5377.84423828125
1183,6679.47802734375
1184,4274.6328125
1185,5550.7587890625
1186,8686.9990234375
1187,6634.380859375
1188,5689.84521484375
1189,8632.5048828125
1190,9549.021484375
1191,10870.0673828125
1192,7450.6513671875
1193,9447.92578125
1194,4100.35986328125
1195,5453.693359375
1196,6490.49072265625
1197,4610.0615234375
1198,8603.3232421875
1199,5532.63134765625
1200,6139.36865234375
1201,8841.5419921875
1202,12528.3740234375
1203,8687.564453125
1204,5755.029296875
1205,6255.9599609375
1206,7791.828125
1207,7306.0390625
1208,8333.927734375
1209,4693.2939453125
1210,7498.92138671875
1211,9609.5634765625
1212,5172.9609375
1213,6599.73486328125
1214,7598.64892578125
1215,8269.638671875
1216,14032.759765625
1217,6947.00927734375
1218,14426.818359375
1219,7182.505859375
1220,5750.873046875
1221,4875.8046875
1222,7337.30029296875
1223,6455.14404296875
1224,4551.919921875
1225,7728.61181640625
1226,4443.60107421875
1227,4437.2890625
1228,6641.73828125
1229,4692.529296875
1230,8190.64794921875
1231,6347.24853515625
1232,7769.2919921875
1233,8011.7099609375
1234,5549.11376953125
1235,9548.3720703125
1236,6837.1416015625
1237,4762.91455078125
1238,4688.77099609375
1239,6270.32421875
1240,11345.5751953125
1241,7029.470703125
1242,5055.33349609375
1243,8160.08203125
1244,8524.05859375
1245,6949.56591796875
1246,6666.9208984375
1247,8568.1083984375
1248,5946.2412109375
1249,5041.3828125
1250,5809.66845703125
1251,8744.8544921875
1252,5967.19775390625
1253,7791.828125
1254,6094.70068359375
1255,5172.06640625
1256,3947.24365234375
1257,5322.43212890625
1258,7999.8056640625
1259,7461.8154296875
1260,10607.12109375
1261,11562.541015625
1262,7863.24560546875
1263,5444.56884765625
1264,5573.7802734375
1265,10998.705078125
1266,9518.009765625
1267,7607.59765625
1268,8252.71484375
1269,8400.1748046875
1270,5305.83642578125
1271,4541.267578125
1272,11308.3935546875
1273,5167.01513671875
1274,7084.1455078125
1275,6327.46826171875
1276,3896.80322265625
1277,11034.8388671875
1278,5654.6171875
1279,5651.84716796875
1280,5377.84423828125
1281,6303.373046875
1282,6826.3955078125
1283,8345.1025390625
1284,6431.921875
1285,5055.79150390625
1286,5593.44580078125
1287,5128.73095703125
1288,3971.5166015625
1289,7327.12158203125
1290,18370.84765625
1291,5805.23095703125
1292,5352.87060546875
1293,7158.65966796875
1294,4811.76708984375
1295,5756.72216796875
1296,4511.7373046875
1297,5581.29736328125
1298,7237.00390625
1299,6938.884765625
1300,4460.69140625
1301,9113.87890625
1302,5894.61181640625
1303,5339.57080078125
1304,8307.3984375
1305,7052.72412109375
1306,10762.017578125
1307,6239.45068359375
1308,9437.4013671875
1309,4684.0126953125
1310,6577.03662109375
1311,14956.6484375
1312,9471.494140625
1313,6569.111328125
1314,4471.5283203125
1315,4682.75341796875
1316,5711.28955078125
1317,5111.23583984375
1318,7680.60302734375
1319,5326.4033203125
1320,6146.4404296875
1321,7040.5322265625
1322,5136.7109375
1323,6547.73681640625
1324,6851.36376953125
1325,8393.9189453125
1326,7104.13427734375
1327,4986.83154296875
1328,5879.5400390625
1329,6877.0146484375
1330,9689.658203125
1331,8893.0908203125
1332,6881.923828125
1333,4954.86767578125
1334,7139.587890625
1335,6489.2470703125
1336,7651.189453125
1337,7506.61865234375
1338,7552.62353515625
1339,6654.33154296875
1340,6102.41455078125
1341,6886.9580078125
1342,8478.2666015625
1343,5434.8291015625
1344,6870.478515625
1345,6970.998046875
1346,6345.85400390625
1347,8630.158203125
1348,6441.86328125
1349,5456.63232421875
1350,11532.7919921875
1351,5997.49072265625
1352,3815.505615234375
1353,8521.90234375
1354,8940.2373046875
1355,10858.8544921875
1356,5699.48486328125
1357,6249.66650390625
1358,6510.00390625
1359,7921.0576171875
1360,6149.9814453125
1361,7371.59521484375
1362,3318.994140625
1363,6460.8642578125
1364,6386.10302734375
1365,6043.310546875
1366,4973.09765625
1367,7444.72900390625
1368,8650.55078125
1369,5201.37646484375
1370,9182.9013671875
1371,6732.5712890625
1372,8977.685546875
1373,4698.986328125
1374,6740.52001953125
1375,5930.109375
1376,6775.701171875
1377,8090.3798828125
1378,5195.29638671875
1379,6791.0087890625
1380,8506.6318359375
1381,7220.4765625
1382,5014.9326171875
1383,3773.775390625
1384,6895.80078125
1385,7988.18212890625
1386,8318.1396484375
1387,7440.201171875
1388,6503.57373046875
1389,8503.7763671875
1390,7562.57763671875
1391,7000.27880859375
1392,8157.18994140625
1393,5698.36181640625
1394,8451.2255859375
1395,10546.5498046875
1396,8446.0888671875
1397,4455.55810546875
1398,5945.77197265625
1399,4941.26220703125
1400,0.0
1401,8295.6796875
1402,5936.05859375
1403,8595.2861328125
1404,4945.4619140625
1405,7386.8349609375
1406,6858.1171875
